city,state,zip_code
North Conway,new hampshire,3860
Lee,new hampshire,3861
North Hampton,new hampshire,3862
Ossipee,new hampshire,3864
Plaistow,new hampshire,3865
Rochester,new hampshire,3867
Rochester,new hampshire,3868
Rollinsford,new hampshire,3869
Rye,new hampshire,3870
Rye Beach,new hampshire,3871
Sanbornville,new hampshire,3872
Sandown,new hampshire,3873
Seabrook,new hampshire,3874
Silver Lake,new hampshire,3875
Somersworth,new hampshire,3878
Effingham,new hampshire,3882
South Tamworth,new hampshire,3883
Strafford,new hampshire,3884
Stratham,new hampshire,3885
Tamworth,new hampshire,3886
Union,new hampshire,3887
West Ossipee,new hampshire,3890
Wolfeboro,new hampshire,3894
Berwick,maine,3901
Cape Neddick,maine,3902
Eliot,maine,3903
Kittery,maine,3904
Kittery Point,maine,3905
North Berwick,maine,3906
Ogunquit,maine,3907
South Berwick,maine,3908
York,maine,3909
York Beach,maine,3910
York Harbor,maine,3911
Acton,maine,4001
Alfred,maine,4002
Bailey Island,maine,4003
Biddeford,maine,4005
Biddeford Pool,maine,4006
Bowdoinham,maine,4008
Bridgton,maine,4009
Brownfield,maine,4010
Brunswick,maine,4011
Casco,maine,4015
Chebeague Island,maine,4017
Cliff Island,maine,4019
Cornish,maine,4020
Cumberland Center,maine,4021
Denmark,maine,4022
East Baldwin,maine,4024
Lebanon,maine,4027
Sebago,maine,4029
East Waterboro,maine,4030
Freeport,maine,4032
Fryeburg,maine,4037
Gorham,maine,4038
Gray,maine,4039
Harrison,maine,4040
Hiram,maine,4041
Hollis Center,maine,4042
Kennebunk,maine,4043
Kennebunkport,maine,4046
Parsonsfield,maine,4047
Limerick,maine,4048
Limington,maine,4049
Long Island,maine,4050
Lovell,maine,4051
Naples,maine,4055
Newfield,maine,4056
North Bridgton,maine,4057
North Waterboro,maine,4061
Windham,maine,4062
Ocean Park,maine,4063
Old Orchard Beach,maine,4064
Orrs Island,maine,4066
Porter,maine,4068
Pownal,maine,4069
Raymond,maine,4071
Saco,maine,4072
Sanford,maine,4073
Scarborough,maine,4074
Shapleigh,maine,4076
Harpswell,maine,4079
Springvale,maine,4083
Standish,maine,4084
Steep Falls,maine,4085
Topsham,maine,4086
Waterboro,maine,4087
Waterford,maine,4088
Wells,maine,4090
West Baldwin,maine,4091
Westbrook,maine,4092
Buxton,maine,4093
West Newfield,maine,4095
Yarmouth,maine,4096
North Yarmouth,maine,4097
Portland,maine,4101
Portland,maine,4102
Portland,maine,4103
Falmouth,maine,4105
South Portland,maine,4106
Cape Elizabeth,maine,4107
Peaks Island,maine,4108
Portland,maine,4109
Cumberland Foreside,maine,4110
Auburn,maine,4210
Andover,maine,4216
Bethel,maine,4217
Bryant Pond,maine,4219
Buckfield,maine,4220
Canton,maine,4221
Durham,maine,4222
Dixfield,maine,4224
East Andover,maine,4226
East Dixfield,maine,4227
East Livermore,maine,4228
Stoneham,maine,4231
East Wilton,maine,4234
Greene,maine,4236
Hanover,maine,4237
Hebron,maine,4238
Jay,maine,4239
Lewiston,maine,4240
Lisbon,maine,4250
Lisbon Falls,maine,4252
Livermore,maine,4253
Livermore Falls,maine,4254
Greenwood,maine,4255
Mechanic Falls,maine,4256
Mexico,maine,4257
Minot,maine,4258
Monmouth,maine,4259
New Gloucester,maine,4260
Newry,maine,4261
Leeds,maine,4263
North Monmouth,maine,4265
North Waterford,maine,4267
Norway,maine,4268
Oxford,maine,4270
Paris,maine,4271
Poland,maine,4274
Roxbury,maine,4275
Rumford,maine,4276
Sabattus,maine,4280
South Paris,maine,4281
Turner,maine,4282
Wayne,maine,4284
Weld,maine,4285
West Bethel,maine,4286
Bowdoin,maine,4287
West Paris,maine,4289
Peru,maine,4290
Sumner,maine,4292
Wilton,maine,4294
Augusta,maine,4330
Dresden,maine,4342
East Winthrop,maine,4343
Farmingdale,maine,4344
Gardiner,maine,4345
Randolph,maine,4346
Hallowell,maine,4347
Jefferson,maine,4348
Kents Hill,maine,4349
Litchfield,maine,4350
Manchester,maine,4351
Mount Vernon,maine,4352
Whitefield,maine,4353
Palermo,maine,4354
Readfield,maine,4355
Richmond,maine,4357
South China,maine,4358
South Gardiner,maine,4359
Vienna,maine,4360
Windsor,maine,4363
Winthrop,maine,4364
Bangor,maine,4401
Abbot,maine,4406
Aurora,maine,4408
Bradford,maine,4410
Bradley,maine,4411
Brewer,maine,4412
Brookton,maine,4413
Brownville,maine,4414
Brownville Junction,maine,4415
Bucksport,maine,4416
Burlington,maine,4417
Greenbush,maine,4418
Carmel,maine,4419
Castine,maine,4421
Charleston,maine,4422
Danforth,maine,4424
Dover Foxcroft,maine,4426
Corinth,maine,4427
Eddington,maine,4428
Holden,maine,4429
East Millinocket,maine,4430
East Orland,maine,4431
Etna,maine,4434
Exeter,maine,4435
Frankfort,maine,4438
Greenville,maine,4441
Greenville Junction,maine,4442
Guilford,maine,4443
Hampden,maine,4444
Howland,maine,4448
Hudson,maine,4449
Kenduskeag,maine,4450
Kingman,maine,4451
Lagrange,maine,4453
Lambert Lake,maine,4454
Lee,maine,4455
Levant,maine,4456
Lincoln,maine,4457
Mattawamkeag,maine,4459
Medway,maine,4460
Milford,maine,4461
Millinocket,maine,4462
Milo,maine,4463
Monson,maine,4464
Old Town,maine,4468
Orono,maine,4469
Orient,maine,4471
Orland,maine,4472
Orono,maine,4473
Orrington,maine,4474
Passadumkeag,maine,4475
Penobscot,maine,4476
Rockwood,maine,4478
Sangerville,maine,4479
Sebec,maine,4481
Shirley Mills,maine,4485
Springfield,maine,4487
Stetson,maine,4488
Stillwater,maine,4489
Topsfield,maine,4490
Vanceboro,maine,4491
Waite,maine,4492
West Enfield,maine,4493
Winn,maine,4495
Winterport,maine,4496
Wytopitlock,maine,4497
Bath,maine,4530
Alna,maine,4535
Boothbay,maine,4537
Boothbay Harbor,maine,4538
Bristol,maine,4539
Chamberlain,maine,4541
Damariscotta,maine,4543
East Boothbay,maine,4544
Friendship,maine,4547
Georgetown,maine,4548
Bremen,maine,4551
Newcastle,maine,4553
New Harbor,maine,4554
Nobleboro,maine,4555
Edgecomb,maine,4556
Pemaquid,maine,4558
Phippsburg,maine,4562
Cushing,maine,4563
Round Pond,maine,4564
South Bristol,maine,4568
Squirrel Island,maine,4570
Trevett,maine,4571
Waldoboro,maine,4572
Walpole,maine,4573
Washington,maine,4574
West Boothbay Harbor,maine,4575
Southport,maine,4576
Wiscasset,maine,4578
Woolwich,maine,4579
Ellsworth,maine,4605
Addison,maine,4606
Gouldsboro,maine,4607
Bar Harbor,maine,4609
Beals,maine,4611
Bernard,maine,4612
Birch Harbor,maine,4613
Blue Hill,maine,4614
Brooklin,maine,4616
Brooksville,maine,4617
Calais,maine,4619
Cherryfield,maine,4622
Columbia Falls,maine,4623
Corea,maine,4624
Cranberry Isles,maine,4625
Cutler,maine,4626
Deer Isle,maine,4627
Dennysville,maine,4628
East Blue Hill,maine,4629
East Machias,maine,4630
Eastport,maine,4631
Franklin,maine,4634
Frenchboro,maine,4635
Grand Lake Stream,maine,4637
Hancock,maine,4640
Harborside,maine,4642
Harrington,maine,4643
Hulls Cove,maine,4644
Isle Au Haut,maine,4645
Islesford,maine,4646
Jonesboro,maine,4648
Jonesport,maine,4649
Little Deer Isle,maine,4650
Lubec,maine,4652
Bass Harbor,maine,4653
Machias,maine,4654
Machiasport,maine,4655
Meddybemps,maine,4657
Milbridge,maine,4658
Mount Desert,maine,4660
Northeast Harbor,maine,4662
Sullivan,maine,4664
Pembroke,maine,4666
Perry,maine,4667
Princeton,maine,4668
Prospect Harbor,maine,4669
Robbinston,maine,4671
Sargentville,maine,4673
Seal Cove,maine,4674
Seal Harbor,maine,4675
Sedgwick,maine,4676
Sorrento,maine,4677
Southwest Harbor,maine,4679
Steuben,maine,4680
Stonington,maine,4681
Sunset,maine,4683
Surry,maine,4684
Swans Island,maine,4685
Wesley,maine,4686
Whiting,maine,4691
Winter Harbor,maine,4693
Baileyville,maine,4694
Houlton,maine,4730
Ashland,maine,4732
Benedicta,maine,4733
Blaine,maine,4734
Bridgewater,maine,4735
Caribou,maine,4736
Eagle Lake,maine,4739
Easton,maine,4740
Estcourt Station,maine,4741
Fort Fairfield,maine,4742
Fort Kent,maine,4743
Frenchville,maine,4745
Grand Isle,maine,4746
Island Falls,maine,4747
Limestone,maine,4750
Madawaska,maine,4756
Mapleton,maine,4757
Mars Hill,maine,4758
Monticello,maine,4760
New Limerick,maine,4761
New Sweden,maine,4762
Oakfield,maine,4763
Oxbow,maine,4764
Patten,maine,4765
Perham,maine,4766
Portage,maine,4768
Presque Isle,maine,4769
Saint Agatha,maine,4772
Saint David,maine,4773
Saint Francis,maine,4774
Sherman,maine,4776
Stacyville,maine,4777
Sinclair,maine,4779
Smyrna Mills,maine,4780
Wallagrass,maine,4781
Stockholm,maine,4783
Van Buren,maine,4785
Washburn,maine,4786
Westfield,maine,4787
Rockland,maine,4841
Camden,maine,4843
Hope,maine,4847
Islesboro,maine,4848
Lincolnville,maine,4849
Matinicus,maine,4851
Monhegan,maine,4852
North Haven,maine,4853
Owls Head,maine,4854
Port Clyde,maine,4855
Rockport,maine,4856
South Thomaston,maine,4858
Spruce Head,maine,4859
Tenants Harbor,maine,4860
Thomaston,maine,4861
Union,maine,4862
Vinalhaven,maine,4863
Warren,maine,4864
Waterville,maine,4901
Albion,maine,4910
Anson,maine,4911
Athens,maine,4912
Belfast,maine,4915
Belgrade,maine,4917
Belgrade Lakes,maine,4918
Bingham,maine,4920
Brooks,maine,4921
Burnham,maine,4922
Cambridge,maine,4923
Canaan,maine,4924
Caratunk,maine,4925
China Village,maine,4926
Clinton,maine,4927
Corinna,maine,4928
Detroit,maine,4929
Dexter,maine,4930
Dixmont,maine,4932
East Newport,maine,4933
Eustis,maine,4936
Fairfield,maine,4937
Farmington,maine,4938
Garland,maine,4939
Farmington Falls,maine,4940
Freedom,maine,4941
Harmony,maine,4942
Hartland,maine,4943
Hinckley,maine,4944
Jackman,maine,4945
Kingfield,maine,4947
Liberty,maine,4949
Madison,maine,4950
Monroe,maine,4951
Morrill,maine,4952
Newport,maine,4953
New Sharon,maine,4955
New Vineyard,maine,4956
Norridgewock,maine,4957
North Anson,maine,4958
New Portland,maine,4961
North Vassalboro,maine,4962
Oakland,maine,4963
Oquossoc,maine,4964
Palmyra,maine,4965
Phillips,maine,4966
Pittsfield,maine,4967
Plymouth,maine,4969
Rangeley,maine,4970
Saint Albans,maine,4971
Searsmont,maine,4973
Searsport,maine,4974
Shawmut,maine,4975
Skowhegan,maine,4976
Smithfield,maine,4978
Solon,maine,4979
Stockton Springs,maine,4981
Stratton,maine,4982
Strong,maine,4983
Temple,maine,4984
West Forks,maine,4985
Thorndike,maine,4986
Troy,maine,4987
Unity,maine,4988
Vassalboro,maine,4989
West Farmington,maine,4992
White River Junction,vermont,5001
Barnard,vermont,5031
Bethel,vermont,5032
Bradford,vermont,5033
Bridgewater,vermont,5034
Bridgewater Corners,vermont,5035
Brookfield,vermont,5036
Brownsville,vermont,5037
Chelsea,vermont,5038
Corinth,vermont,5039
East Corinth,vermont,5040
East Randolph,vermont,5041
East Ryegate,vermont,5042
East Thetford,vermont,5043
Fairlee,vermont,5045
Groton,vermont,5046
Hartland,vermont,5048
Mc Indoe Falls,vermont,5050
Newbury,vermont,5051
North Hartland,vermont,5052
North Pomfret,vermont,5053
Norwich,vermont,5055
Plymouth,vermont,5056
Post Mills,vermont,5058
Quechee,vermont,5059
Randolph,vermont,5060
Randolph Center,vermont,5061
Reading,vermont,5062
Sharon,vermont,5065
South Pomfret,vermont,5067
South Royalton,vermont,5068
South Ryegate,vermont,5069
South Strafford,vermont,5070
South Woodstock,vermont,5071
Strafford,vermont,5072
Thetford Center,vermont,5075
Topsham,vermont,5076
Tunbridge,vermont,5077
Vershire,vermont,5079
Wells River,vermont,5081
West Fairlee,vermont,5083
West Hartford,vermont,5084
West Topsham,vermont,5086
Windsor,vermont,5089
Woodstock,vermont,5091
Bellows Falls,vermont,5101
Cambridgeport,vermont,5141
Cavendish,vermont,5142
Chester,vermont,5143
Grafton,vermont,5146
Londonderry,vermont,5148
Ludlow,vermont,5149
North Springfield,vermont,5150
Perkinsville,vermont,5151
Peru,vermont,5152
Proctorsville,vermont,5153
Saxtons River,vermont,5154
South Londonderry,vermont,5155
Springfield,vermont,5156
Westminster,vermont,5158
Weston,vermont,5161
Bennington,vermont,5201
Arlington,vermont,5250
Dorset,vermont,5251
East Arlington,vermont,5252
East Dorset,vermont,5253
Manchester,vermont,5254
Manchester Center,vermont,5255
North Bennington,vermont,5257
North Pownal,vermont,5260
Pownal,vermont,5261
Shaftsbury,vermont,5262
Brattleboro,vermont,5301
Bondville,vermont,5340
East Dover,vermont,5341
Jacksonville,vermont,5342
Jamaica,vermont,5343
Newfane,vermont,5345
Putney,vermont,5346
Readsboro,vermont,5350
Stamford,vermont,5352
Townshend,vermont,5353
Vernon,vermont,5354
Wardsboro,vermont,5355
West Dover,vermont,5356
West Halifax,vermont,5358
West Townshend,vermont,5359
West Wardsboro,vermont,5360
Whitingham,vermont,5361
Williamsville,vermont,5362
Wilmington,vermont,5363
Burlington,vermont,5401
South Burlington,vermont,5403
Winooski,vermont,5404
Burlington,vermont,5405
Burlington,vermont,5408
Colchester,vermont,5439
Alburgh,vermont,5440
Bakersfield,vermont,5441
Belvidere Center,vermont,5442
Bristol,vermont,5443
Cambridge,vermont,5444
Charlotte,vermont,5445
Colchester,vermont,5446
East Berkshire,vermont,5447
East Fairfield,vermont,5448
Enosburg Falls,vermont,5450
Essex Junction,vermont,5452
Fairfax,vermont,5454
Fairfield,vermont,5455
Ferrisburgh,vermont,5456
Franklin,vermont,5457
Grand Isle,vermont,5458
Highgate Center,vermont,5459
Hinesburg,vermont,5461
Huntington,vermont,5462
Isle La Motte,vermont,5463
Jeffersonville,vermont,5464
Jericho,vermont,5465
Milton,vermont,5468
Montgomery Center,vermont,5471
New Haven,vermont,5472
North Ferrisburgh,vermont,5473
North Hero,vermont,5474
Richford,vermont,5476
Richmond,vermont,5477
Saint Albans,vermont,5478
Saint Albans Bay,vermont,5481
Shelburne,vermont,5482
Sheldon,vermont,5483
Sheldon Springs,vermont,5485
South Hero,vermont,5486
Starksboro,vermont,5487
Swanton,vermont,5488
Underhill,vermont,5489
Vergennes,vermont,5491
Waterville,vermont,5492
Westford,vermont,5494
Williston,vermont,5495
Montpelier,vermont,5602
Adamant,vermont,5640
Barre,vermont,5641
Cabot,vermont,5647
Calais,vermont,5648
East Barre,vermont,5649
East Calais,vermont,5650
East Montpelier,vermont,5651
Eden,vermont,5652
Eden Mills,vermont,5653
Graniteville,vermont,5654
Hyde Park,vermont,5655
Johnson,vermont,5656
Lake Elmore,vermont,5657
Marshfield,vermont,5658
Moretown,vermont,5660
Morrisville,vermont,5661
Northfield,vermont,5663
Northfield Falls,vermont,5664
Plainfield,vermont,5667
Roxbury,vermont,5669
Stowe,vermont,5672
Waitsfield,vermont,5673
Warren,vermont,5674
Washington,vermont,5675
Waterbury,vermont,5676
Waterbury Center,vermont,5677
Websterville,vermont,5678
Williamstown,vermont,5679
Wolcott,vermont,5680
Woodbury,vermont,5681
Worcester,vermont,5682
Rutland,vermont,5701
Belmont,vermont,5730
Bomoseen,vermont,5732
Brandon,vermont,5733
Bridport,vermont,5734
Castleton,vermont,5735
Center Rutland,vermont,5736
Chittenden,vermont,5737
Cuttingsville,vermont,5738
Danby,vermont,5739
East Middlebury,vermont,5740
East Wallingford,vermont,5742
Fair Haven,vermont,5743
Florence,vermont,5744
Granville,vermont,5747
Hancock,vermont,5748
Killington,vermont,5751
Middlebury,vermont,5753
Middletown Springs,vermont,5757
Mount Holly,vermont,5758
North Clarendon,vermont,5759
Orwell,vermont,5760
Pawlet,vermont,5761
Pittsfield,vermont,5762
Pittsford,vermont,5763
Poultney,vermont,5764
Proctor,vermont,5765
Ripton,vermont,5766
Rochester,vermont,5767
Salisbury,vermont,5769
Shoreham,vermont,5770
Stockbridge,vermont,5772
Wallingford,vermont,5773
Wells,vermont,5774
West Pawlet,vermont,5775
West Rupert,vermont,5776
West Rutland,vermont,5777
Whiting,vermont,5778
Saint Johnsbury,vermont,5819
Albany,vermont,5820
Barnet,vermont,5821
Barton,vermont,5822
Concord,vermont,5824
Coventry,vermont,5825
Craftsbury,vermont,5826
Craftsbury Common,vermont,5827
Danville,vermont,5828
Derby,vermont,5829
Derby Line,vermont,5830
East Burke,vermont,5832
East Charleston,vermont,5833
East Hardwick,vermont,5836
East Haven,vermont,5837
Glover,vermont,5839
Greensboro,vermont,5841
Greensboro Bend,vermont,5842
Hardwick,vermont,5843
Irasburg,vermont,5845
Island Pond,vermont,5846
Lowell,vermont,5847
Lyndon Center,vermont,5850
Lyndonville,vermont,5851
Morgan,vermont,5853
Newport,vermont,5855
Newport Center,vermont,5857
North Concord,vermont,5858
North Troy,vermont,5859
Orleans,vermont,5860
Peacham,vermont,5862
Sheffield,vermont,5866
Sutton,vermont,5867
Troy,vermont,5868
West Burke,vermont,5871
West Charleston,vermont,5872
West Danville,vermont,5873
Westfield,vermont,5874
Barton,vermont,5875
Averill,vermont,5901
Beecher Falls,vermont,5902
Canaan,vermont,5903
Gilman,vermont,5904
Guildhall,vermont,5905
Lunenburg,vermont,5906
Norton,vermont,5907
Avon,connecticut,6001
Bloomfield,connecticut,6002
Bristol,connecticut,6010
Burlington,connecticut,6013
Broad Brook,connecticut,6016
Canaan,connecticut,6018
Canton,connecticut,6019
Canton Center,connecticut,6020
Colebrook,connecticut,6021
Collinsville,connecticut,6022
East Berlin,connecticut,6023
East Canaan,connecticut,6024
East Granby,connecticut,6026
East Hartland,connecticut,6027
Ellington,connecticut,6029
Falls Village,connecticut,6031
Farmington,connecticut,6032
Glastonbury,connecticut,6033
Granby,connecticut,6035
Berlin,connecticut,6037
Lakeville,connecticut,6039
Manchester,connecticut,6040
Manchester,connecticut,6042
Bolton,connecticut,6043
New Britain,connecticut,6051
New Britain,connecticut,6052
New Britain,connecticut,6053
New Hartford,connecticut,6057
Norfolk,connecticut,6058
North Canton,connecticut,6059
North Granby,connecticut,6060
Pine Meadow,connecticut,6061
Plainville,connecticut,6062
Barkhamsted,connecticut,6063
Riverton,connecticut,6065
Vernon Rockville,connecticut,6066
Rocky Hill,connecticut,6067
Salisbury,connecticut,6068
Sharon,connecticut,6069
Simsbury,connecticut,6070
Somers,connecticut,6071
South Glastonbury,connecticut,6073
South Windsor,connecticut,6074
Stafford Springs,connecticut,6076
Suffield,connecticut,6078
Tariffville,connecticut,6081
Enfield,connecticut,6082
Tolland,connecticut,6084
Unionville,connecticut,6085
East Windsor,connecticut,6088
Weatogue,connecticut,6089
West Granby,connecticut,6090
West Hartland,connecticut,6091
West Simsbury,connecticut,6092
West Suffield,connecticut,6093
